,Date,Heure,Mois,Jours,Prix
628,2024-07-27,4,July,Saturday,39.43
629,2024-07-27,5,July,Saturday,43.78
630,2024-07-27,6,July,Saturday,37.86
631,2024-07-27,7,July,Saturday,29.06
632,2024-07-27,8,July,Saturday,39.28
633,2024-07-27,9,July,Saturday,40.86
634,2024-07-27,10,July,Saturday,47.09
635,2024-07-27,11,July,Saturday,39.9
636,2024-07-27,12,July,Saturday,28.0
637,2024-07-27,13,July,Saturday,17.8
638,2024-07-27,14,July,Saturday,17.92
639,2024-07-27,15,July,Saturday,18.8
640,2024-07-27,16,July,Saturday,15.0
641,2024-07-27,17,July,Saturday,31.51
642,2024-07-27,18,July,Saturday,55.24
643,2024-07-27,19,July,Saturday,56.7
644,2024-07-27,20,July,Saturday,52.13
645,2024-07-27,21,July,Saturday,53.85
646,2024-07-27,22,July,Saturday,60.69
647,2024-07-27,23,July,Saturday,56.71
648,2024-07-28,0,July,Sunday,30.0
649,2024-07-28,1,July,Sunday,39.46
650,2024-07-28,2,July,Sunday,37.99
651,2024-07-28,3,July,Sunday,24.46
652,2024-07-28,4,July,Sunday,14.29
653,2024-07-28,5,July,Sunday,28.97
654,2024-07-28,6,July,Sunday,16.61
655,2024-07-28,7,July,Sunday,10.59
656,2024-07-28,8,July,Sunday,25.49
657,2024-07-28,9,July,Sunday,4.79
658,2024-07-28,10,July,Sunday,0.0
659,2024-07-28,11,July,Sunday,-0.01
660,2024-07-28,12,July,Sunday,-0.01
661,2024-07-28,13,July,Sunday,-14.84
662,2024-07-28,14,July,Sunday,-36.15
663,2024-07-28,15,July,Sunday,-30.05
664,2024-07-28,16,July,Sunday,-7.9
665,2024-07-28,17,July,Sunday,0.15
666,2024-07-28,18,July,Sunday,41.26
667,2024-07-28,19,July,Sunday,47.54
668,2024-07-28,20,July,Sunday,47.49
669,2024-07-28,21,July,Sunday,44.48
670,2024-07-28,22,July,Sunday,51.88
671,2024-07-28,23,July,Sunday,47.85
672,2024-07-29,0,July,Monday,16.98
673,2024-07-29,1,July,Monday,14.86
674,2024-07-29,2,July,Monday,12.69
675,2024-07-29,3,July,Monday,7.43
676,2024-07-29,4,July,Monday,6.69
677,2024-07-29,5,July,Monday,7.07
678,2024-07-29,6,July,Monday,11.24
679,2024-07-29,7,July,Monday,17.6
680,2024-07-29,8,July,Monday,27.02
681,2024-07-29,9,July,Monday,23.92
682,2024-07-29,10,July,Monday,15.2
683,2024-07-29,11,July,Monday,5.4
684,2024-07-29,12,July,Monday,0.0
685,2024-07-29,13,July,Monday,0.0
686,2024-07-29,14,July,Monday,0.0
687,2024-07-29,15,July,Monday,1.4
688,2024-07-29,16,July,Monday,15.36
689,2024-07-29,17,July,Monday,59.59
690,2024-07-29,18,July,Monday,71.34
691,2024-07-29,19,July,Monday,93.66
692,2024-07-29,20,July,Monday,87.89
693,2024-07-29,21,July,Monday,82.82
694,2024-07-29,22,July,Monday,90.8
695,2024-07-29,23,July,Monday,90.2
696,2024-07-30,0,July,Tuesday,58.3
697,2024-07-30,1,July,Tuesday,52.42
698,2024-07-30,2,July,Tuesday,42.91
699,2024-07-30,3,July,Tuesday,40.63
700,2024-07-30,4,July,Tuesday,36.36
701,2024-07-30,5,July,Tuesday,43.66
702,2024-07-30,6,July,Tuesday,48.13
703,2024-07-30,7,July,Tuesday,55.08
704,2024-07-30,8,July,Tuesday,61.31
705,2024-07-30,9,July,Tuesday,51.87
706,2024-07-30,10,July,Tuesday,37.52
707,2024-07-30,11,July,Tuesday,7.84
708,2024-07-30,12,July,Tuesday,1.13
709,2024-07-30,13,July,Tuesday,0.04
710,2024-07-30,14,July,Tuesday,0.71
711,2024-07-30,15,July,Tuesday,13.65
712,2024-07-30,16,July,Tuesday,41.6
713,2024-07-30,17,July,Tuesday,68.1
714,2024-07-30,18,July,Tuesday,83.74
715,2024-07-30,19,July,Tuesday,108.31
716,2024-07-30,20,July,Tuesday,100.25
717,2024-07-30,21,July,Tuesday,109.53
718,2024-07-30,22,July,Tuesday,105.73
719,2024-07-30,23,July,Tuesday,99.04
720,2024-07-31,0,July,Wednesday,93.97
721,2024-07-31,1,July,Wednesday,69.03
722,2024-07-31,2,July,Wednesday,62.25
723,2024-07-31,3,July,Wednesday,49.15
724,2024-07-31,4,July,Wednesday,43.27
725,2024-07-31,5,July,Wednesday,48.18
726,2024-07-31,6,July,Wednesday,60.39
727,2024-07-31,7,July,Wednesday,60.71
728,2024-07-31,8,July,Wednesday,91.57
729,2024-07-31,9,July,Wednesday,71.81
730,2024-07-31,10,July,Wednesday,55.89
731,2024-07-31,11,July,Wednesday,33.46
732,2024-07-31,12,July,Wednesday,26.75
733,2024-07-31,13,July,Wednesday,16.95
734,2024-07-31,14,July,Wednesday,22.63
735,2024-07-31,15,July,Wednesday,33.39
736,2024-07-31,16,July,Wednesday,46.09
737,2024-07-31,17,July,Wednesday,76.52
738,2024-07-31,18,July,Wednesday,94.37
739,2024-07-31,19,July,Wednesday,111.14
740,2024-07-31,20,July,Wednesday,108.57
741,2024-07-31,21,July,Wednesday,97.1
742,2024-07-31,22,July,Wednesday,103.46
743,2024-07-31,23,July,Wednesday,96.78
744,2024-08-01,0,August,Thursday,96.91
745,2024-08-01,1,August,Thursday,81.91
746,2024-08-01,2,August,Thursday,86.95
747,2024-08-01,3,August,Thursday,72.24
748,2024-08-01,4,August,Thursday,66.69
749,2024-08-01,5,August,Thursday,62.13
750,2024-08-01,6,August,Thursday,57.2
751,2024-08-01,7,August,Thursday,71.99
752,2024-08-01,8,August,Thursday,105.95
753,2024-08-01,9,August,Thursday,90.1
754,2024-08-01,10,August,Thursday,76.95
755,2024-08-01,11,August,Thursday,67.64
756,2024-08-01,12,August,Thursday,64.03
757,2024-08-01,13,August,Thursday,60.0
758,2024-08-01,14,August,Thursday,59.96
759,2024-08-01,15,August,Thursday,65.43
760,2024-08-01,16,August,Thursday,47.26
761,2024-08-01,17,August,Thursday,65.83
762,2024-08-01,18,August,Thursday,94.37
763,2024-08-01,19,August,Thursday,106.07
764,2024-08-01,20,August,Thursday,101.75
765,2024-08-01,21,August,Thursday,103.3
766,2024-08-01,22,August,Thursday,108.95
767,2024-08-01,23,August,Thursday,91.99
768,2024-08-02,0,August,Friday,93.93
769,2024-08-02,1,August,Friday,79.36
770,2024-08-02,2,August,Friday,82.25
771,2024-08-02,3,August,Friday,69.34
772,2024-08-02,4,August,Friday,61.16
773,2024-08-02,5,August,Friday,58.33
774,2024-08-02,6,August,Friday,76.77
775,2024-08-02,7,August,Friday,107.14
776,2024-08-02,8,August,Friday,109.7
777,2024-08-02,9,August,Friday,104.42
778,2024-08-02,10,August,Friday,75.59
779,2024-08-02,11,August,Friday,65.16
780,2024-08-02,12,August,Friday,69.83
781,2024-08-02,13,August,Friday,58.09
782,2024-08-02,14,August,Friday,53.06
783,2024-08-02,15,August,Friday,51.24
784,2024-08-02,16,August,Friday,49.95
785,2024-08-02,17,August,Friday,58.77
786,2024-08-02,18,August,Friday,65.0
787,2024-08-02,19,August,Friday,88.0
788,2024-08-02,20,August,Friday,100.2
789,2024-08-02,21,August,Friday,105.51
790,2024-08-02,22,August,Friday,102.51
791,2024-08-02,23,August,Friday,98.57
792,2024-08-03,0,August,Saturday,62.52
793,2024-08-03,1,August,Saturday,45.41
794,2024-08-03,2,August,Saturday,43.01
795,2024-08-03,3,August,Saturday,32.81
796,2024-08-03,4,August,Saturday,29.95
797,2024-08-03,5,August,Saturday,35.48
798,2024-08-03,6,August,Saturday,32.63
799,2024-08-03,7,August,Saturday,33.89
800,2024-08-03,8,August,Saturday,33.9
801,2024-08-03,9,August,Saturday,26.34
802,2024-08-03,10,August,Saturday,32.44
803,2024-08-03,11,August,Saturday,20.36
804,2024-08-03,12,August,Saturday,14.66
805,2024-08-03,13,August,Saturday,6.41
806,2024-08-03,14,August,Saturday,4.17
807,2024-08-03,15,August,Saturday,10.07
808,2024-08-03,16,August,Saturday,10.2
809,2024-08-03,17,August,Saturday,20.0
810,2024-08-03,18,August,Saturday,37.91
811,2024-08-03,19,August,Saturday,52.03
812,2024-08-03,20,August,Saturday,53.09
813,2024-08-03,21,August,Saturday,52.26
814,2024-08-03,22,August,Saturday,63.71
815,2024-08-03,23,August,Saturday,57.59
816,2024-08-04,0,August,Sunday,45.16
817,2024-08-04,1,August,Sunday,41.5
818,2024-08-04,2,August,Sunday,37.63
819,2024-08-04,3,August,Sunday,18.42
820,2024-08-04,4,August,Sunday,14.62
821,2024-08-04,5,August,Sunday,19.91
822,2024-08-04,6,August,Sunday,20.15
823,2024-08-04,7,August,Sunday,24.98
824,2024-08-04,8,August,Sunday,26.53
825,2024-08-04,9,August,Sunday,20.01
826,2024-08-04,10,August,Sunday,8.05
827,2024-08-04,11,August,Sunday,2.05
828,2024-08-04,12,August,Sunday,0.06
829,2024-08-04,13,August,Sunday,-0.04
830,2024-08-04,14,August,Sunday,-2.16
831,2024-08-04,15,August,Sunday,-0.01
832,2024-08-04,16,August,Sunday,1.13
833,2024-08-04,17,August,Sunday,22.05
834,2024-08-04,18,August,Sunday,55.29
835,2024-08-04,19,August,Sunday,70.41
836,2024-08-04,20,August,Sunday,87.29
837,2024-08-04,21,August,Sunday,87.44
838,2024-08-04,22,August,Sunday,96.02
839,2024-08-04,23,August,Sunday,76.86
840,2024-08-05,0,August,Monday,29.56
841,2024-08-05,1,August,Monday,25.82
842,2024-08-05,2,August,Monday,29.31
843,2024-08-05,3,August,Monday,19.44
844,2024-08-05,4,August,Monday,23.8
845,2024-08-05,5,August,Monday,25.51
846,2024-08-05,6,August,Monday,36.06
847,2024-08-05,7,August,Monday,40.9
848,2024-08-05,8,August,Monday,55.1
849,2024-08-05,9,August,Monday,47.96
850,2024-08-05,10,August,Monday,26.7
851,2024-08-05,11,August,Monday,24.23
852,2024-08-05,12,August,Monday,35.05
853,2024-08-05,13,August,Monday,6.97
854,2024-08-05,14,August,Monday,9.74
855,2024-08-05,15,August,Monday,9.97
856,2024-08-05,16,August,Monday,17.78
857,2024-08-05,17,August,Monday,40.4
858,2024-08-05,18,August,Monday,86.69
859,2024-08-05,19,August,Monday,107.6
860,2024-08-05,20,August,Monday,109.62
861,2024-08-05,21,August,Monday,107.76
862,2024-08-05,22,August,Monday,104.73
863,2024-08-05,23,August,Monday,95.75
864,2024-08-06,0,August,Tuesday,59.55
865,2024-08-06,1,August,Tuesday,42.59
866,2024-08-06,2,August,Tuesday,37.77
867,2024-08-06,3,August,Tuesday,29.61
868,2024-08-06,4,August,Tuesday,28.41
869,2024-08-06,5,August,Tuesday,38.07
870,2024-08-06,6,August,Tuesday,35.79
871,2024-08-06,7,August,Tuesday,40.67
872,2024-08-06,8,August,Tuesday,63.5
873,2024-08-06,9,August,Tuesday,52.11
874,2024-08-06,10,August,Tuesday,36.1
875,2024-08-06,11,August,Tuesday,21.44
876,2024-08-06,12,August,Tuesday,15.95
877,2024-08-06,13,August,Tuesday,3.12
878,2024-08-06,14,August,Tuesday,4.99
879,2024-08-06,15,August,Tuesday,19.53
880,2024-08-06,16,August,Tuesday,10.91
881,2024-08-06,17,August,Tuesday,41.61
882,2024-08-06,18,August,Tuesday,54.7
883,2024-08-06,19,August,Tuesday,88.61
884,2024-08-06,20,August,Tuesday,77.01
885,2024-08-06,21,August,Tuesday,80.84
886,2024-08-06,22,August,Tuesday,87.72
887,2024-08-06,23,August,Tuesday,75.95
888,2024-08-07,0,August,Wednesday,49.4
889,2024-08-07,1,August,Wednesday,37.0
890,2024-08-07,2,August,Wednesday,32.75
891,2024-08-07,3,August,Wednesday,18.81
892,2024-08-07,4,August,Wednesday,20.12
893,2024-08-07,5,August,Wednesday,21.85
894,2024-08-07,6,August,Wednesday,29.02
895,2024-08-07,7,August,Wednesday,30.57
896,2024-08-07,8,August,Wednesday,43.68
897,2024-08-07,9,August,Wednesday,38.8
898,2024-08-07,10,August,Wednesday,34.72
899,2024-08-07,11,August,Wednesday,14.96
900,2024-08-07,12,August,Wednesday,19.62
901,2024-08-07,13,August,Wednesday,19.68
902,2024-08-07,14,August,Wednesday,16.79
903,2024-08-07,15,August,Wednesday,18.3
904,2024-08-07,16,August,Wednesday,6.17
905,2024-08-07,17,August,Wednesday,11.37
906,2024-08-07,18,August,Wednesday,44.58
907,2024-08-07,19,August,Wednesday,62.5
908,2024-08-07,20,August,Wednesday,62.61
909,2024-08-07,21,August,Wednesday,59.43
910,2024-08-07,22,August,Wednesday,67.68
911,2024-08-07,23,August,Wednesday,65.14
912,2024-08-08,0,August,Thursday,42.9
913,2024-08-08,1,August,Thursday,35.58
914,2024-08-08,2,August,Thursday,24.32
915,2024-08-08,3,August,Thursday,18.31
916,2024-08-08,4,August,Thursday,17.17
917,2024-08-08,5,August,Thursday,25.71
918,2024-08-08,6,August,Thursday,27.96
919,2024-08-08,7,August,Thursday,42.11
920,2024-08-08,8,August,Thursday,52.12
921,2024-08-08,9,August,Thursday,44.85
922,2024-08-08,10,August,Thursday,23.78
923,2024-08-08,11,August,Thursday,18.35
924,2024-08-08,12,August,Thursday,29.69
925,2024-08-08,13,August,Thursday,0.08
926,2024-08-08,14,August,Thursday,1.19
927,2024-08-08,15,August,Thursday,0.1
928,2024-08-08,16,August,Thursday,15.0
929,2024-08-08,17,August,Thursday,26.71
930,2024-08-08,18,August,Thursday,51.9
931,2024-08-08,19,August,Thursday,52.09
932,2024-08-08,20,August,Thursday,48.55
933,2024-08-08,21,August,Thursday,44.73
934,2024-08-08,22,August,Thursday,52.19
935,2024-08-08,23,August,Thursday,48.95
936,2024-08-09,0,August,Friday,22.4
937,2024-08-09,1,August,Friday,13.02
938,2024-08-09,2,August,Friday,3.2
939,2024-08-09,3,August,Friday,-0.01
940,2024-08-09,4,August,Friday,-0.02
941,2024-08-09,5,August,Friday,0.01
942,2024-08-09,6,August,Friday,4.05
943,2024-08-09,7,August,Friday,14.66
944,2024-08-09,8,August,Friday,35.05
945,2024-08-09,9,August,Friday,26.8
946,2024-08-09,10,August,Friday,4.85
947,2024-08-09,11,August,Friday,0.1
948,2024-08-09,12,August,Friday,0.07
949,2024-08-09,13,August,Friday,0.0
950,2024-08-09,14,August,Friday,-0.72
951,2024-08-09,15,August,Friday,-0.01
952,2024-08-09,16,August,Friday,0.0
953,2024-08-09,17,August,Friday,5.64
954,2024-08-09,18,August,Friday,42.37
955,2024-08-09,19,August,Friday,72.47
956,2024-08-09,20,August,Friday,80.75
957,2024-08-09,21,August,Friday,89.9
958,2024-08-09,22,August,Friday,89.22
959,2024-08-09,23,August,Friday,67.08
960,2024-08-10,0,August,Saturday,51.7
961,2024-08-10,1,August,Saturday,26.41
962,2024-08-10,2,August,Saturday,16.38
963,2024-08-10,3,August,Saturday,14.08
964,2024-08-10,4,August,Saturday,10.21
965,2024-08-10,5,August,Saturday,14.33
966,2024-08-10,6,August,Saturday,16.14
967,2024-08-10,7,August,Saturday,21.21
968,2024-08-10,8,August,Saturday,28.2
969,2024-08-10,9,August,Saturday,0.24
970,2024-08-10,10,August,Saturday,-2.97
971,2024-08-10,11,August,Saturday,-12.13
972,2024-08-10,12,August,Saturday,-22.39
973,2024-08-10,13,August,Saturday,-29.87
974,2024-08-10,14,August,Saturday,-21.92
975,2024-08-10,15,August,Saturday,-28.93
976,2024-08-10,16,August,Saturday,-7.94
977,2024-08-10,17,August,Saturday,0.65
978,2024-08-10,18,August,Saturday,49.49
979,2024-08-10,19,August,Saturday,81.67
980,2024-08-10,20,August,Saturday,71.91
981,2024-08-10,21,August,Saturday,64.03
982,2024-08-10,22,August,Saturday,88.35
983,2024-08-10,23,August,Saturday,83.04
984,2024-08-11,0,August,Sunday,45.03
985,2024-08-11,1,August,Sunday,40.59
986,2024-08-11,2,August,Sunday,31.88
987,2024-08-11,3,August,Sunday,23.57
988,2024-08-11,4,August,Sunday,12.54
989,2024-08-11,5,August,Sunday,13.48
990,2024-08-11,6,August,Sunday,10.44
991,2024-08-11,7,August,Sunday,4.79
992,2024-08-11,8,August,Sunday,13.05
993,2024-08-11,9,August,Sunday,0.0
994,2024-08-11,10,August,Sunday,-4.98
995,2024-08-11,11,August,Sunday,-14.91
996,2024-08-11,12,August,Sunday,-30.64
997,2024-08-11,13,August,Sunday,-59.67
998,2024-08-11,14,August,Sunday,-50.03
999,2024-08-11,15,August,Sunday,-30.98
1000,2024-08-11,16,August,Sunday,-4.99
1001,2024-08-11,17,August,Sunday,4.12
1002,2024-08-11,18,August,Sunday,36.42
1003,2024-08-11,19,August,Sunday,50.5
1004,2024-08-11,20,August,Sunday,59.34
1005,2024-08-11,21,August,Sunday,53.74
1006,2024-08-11,22,August,Sunday,54.24
1007,2024-08-11,23,August,Sunday,49.49
1008,2024-08-12,0,August,Monday,28.74
1009,2024-08-12,1,August,Monday,15.0
1010,2024-08-12,2,August,Monday,2.81
1011,2024-08-12,3,August,Monday,1.15
1012,2024-08-12,4,August,Monday,0.0
1013,2024-08-12,5,August,Monday,0.03
1014,2024-08-12,6,August,Monday,16.26
1015,2024-08-12,7,August,Monday,15.3
1016,2024-08-12,8,August,Monday,45.78
1017,2024-08-12,9,August,Monday,45.69
1018,2024-08-12,10,August,Monday,40.12
1019,2024-08-12,11,August,Monday,16.04
1020,2024-08-12,12,August,Monday,10.06
1021,2024-08-12,13,August,Monday,6.98
1022,2024-08-12,14,August,Monday,18.03
1023,2024-08-12,15,August,Monday,27.49
1024,2024-08-12,16,August,Monday,49.03
1025,2024-08-12,17,August,Monday,82.1
1026,2024-08-12,18,August,Monday,90.57
1027,2024-08-12,19,August,Monday,117.15
1028,2024-08-12,20,August,Monday,124.95
1029,2024-08-12,21,August,Monday,130.6
1030,2024-08-12,22,August,Monday,108.51
1031,2024-08-12,23,August,Monday,100.16
1032,2024-08-13,0,August,Tuesday,100.07
1033,2024-08-13,1,August,Tuesday,88.27
1034,2024-08-13,2,August,Tuesday,65.15
1035,2024-08-13,3,August,Tuesday,62.37
1036,2024-08-13,4,August,Tuesday,60.94
1037,2024-08-13,5,August,Tuesday,68.0
1038,2024-08-13,6,August,Tuesday,95.16
1039,2024-08-13,7,August,Tuesday,113.58
1040,2024-08-13,8,August,Tuesday,117.89
1041,2024-08-13,9,August,Tuesday,92.94
1042,2024-08-13,10,August,Tuesday,70.74
1043,2024-08-13,11,August,Tuesday,58.44
1044,2024-08-13,12,August,Tuesday,46.76
1045,2024-08-13,13,August,Tuesday,43.87
1046,2024-08-13,14,August,Tuesday,50.97
1047,2024-08-13,15,August,Tuesday,66.73
1048,2024-08-13,16,August,Tuesday,80.05
1049,2024-08-13,17,August,Tuesday,84.5
1050,2024-08-13,18,August,Tuesday,96.02
1051,2024-08-13,19,August,Tuesday,101.51
1052,2024-08-13,20,August,Tuesday,108.29
1053,2024-08-13,21,August,Tuesday,100.87
1054,2024-08-13,22,August,Tuesday,113.76
1055,2024-08-13,23,August,Tuesday,102.92
1056,2024-08-14,0,August,Wednesday,88.5
1057,2024-08-14,1,August,Wednesday,78.5
1058,2024-08-14,2,August,Wednesday,76.56
1059,2024-08-14,3,August,Wednesday,64.0
1060,2024-08-14,4,August,Wednesday,71.51
1061,2024-08-14,5,August,Wednesday,70.2
1062,2024-08-14,6,August,Wednesday,80.38
1063,2024-08-14,7,August,Wednesday,102.07
1064,2024-08-14,8,August,Wednesday,109.87
1065,2024-08-14,9,August,Wednesday,90.0
1066,2024-08-14,10,August,Wednesday,75.0
1067,2024-08-14,11,August,Wednesday,76.01
1068,2024-08-14,12,August,Wednesday,75.78
1069,2024-08-14,13,August,Wednesday,76.44
1070,2024-08-14,14,August,Wednesday,75.59
1071,2024-08-14,15,August,Wednesday,65.61
1072,2024-08-14,16,August,Wednesday,69.98
1073,2024-08-14,17,August,Wednesday,69.47
1074,2024-08-14,18,August,Wednesday,110.44
1075,2024-08-14,19,August,Wednesday,115.77
1076,2024-08-14,20,August,Wednesday,109.02
1077,2024-08-14,21,August,Wednesday,114.26
1078,2024-08-14,22,August,Wednesday,108.54
1079,2024-08-14,23,August,Wednesday,94.18
1080,2024-08-15,0,August,Thursday,69.47
1081,2024-08-15,1,August,Thursday,59.32
1082,2024-08-15,2,August,Thursday,55.29
1083,2024-08-15,3,August,Thursday,55.89
1084,2024-08-15,4,August,Thursday,44.91
1085,2024-08-15,5,August,Thursday,49.55
1086,2024-08-15,6,August,Thursday,53.94
1087,2024-08-15,7,August,Thursday,61.67
1088,2024-08-15,8,August,Thursday,49.65
1089,2024-08-15,9,August,Thursday,24.57
1090,2024-08-15,10,August,Thursday,18.66
1091,2024-08-15,11,August,Thursday,9.09
1092,2024-08-15,12,August,Thursday,10.21
1093,2024-08-15,13,August,Thursday,0.9
1094,2024-08-15,14,August,Thursday,0.9
1095,2024-08-15,15,August,Thursday,4.13
1096,2024-08-15,16,August,Thursday,10.19
1097,2024-08-15,17,August,Thursday,6.03
1098,2024-08-15,18,August,Thursday,15.98
1099,2024-08-15,19,August,Thursday,62.0
1100,2024-08-15,20,August,Thursday,84.29
1101,2024-08-15,21,August,Thursday,83.89
1102,2024-08-15,22,August,Thursday,96.42
1103,2024-08-15,23,August,Thursday,85.36
1104,2024-08-16,0,August,Friday,74.47
1105,2024-08-16,1,August,Friday,68.81
1106,2024-08-16,2,August,Friday,68.5
1107,2024-08-16,3,August,Friday,65.32
1108,2024-08-16,4,August,Friday,59.59
1109,2024-08-16,5,August,Friday,67.4
1110,2024-08-16,6,August,Friday,63.96
1111,2024-08-16,7,August,Friday,77.6
1112,2024-08-16,8,August,Friday,91.06
1113,2024-08-16,9,August,Friday,70.0
1114,2024-08-16,10,August,Friday,63.87
1115,2024-08-16,11,August,Friday,63.37
1116,2024-08-16,12,August,Friday,59.22
1117,2024-08-16,13,August,Friday,53.93
1118,2024-08-16,14,August,Friday,50.72
1119,2024-08-16,15,August,Friday,56.27
1120,2024-08-16,16,August,Friday,62.17
1121,2024-08-16,17,August,Friday,63.37
1122,2024-08-16,18,August,Friday,65.4
1123,2024-08-16,19,August,Friday,103.52
1124,2024-08-16,20,August,Friday,107.96
1125,2024-08-16,21,August,Friday,114.51
1126,2024-08-16,22,August,Friday,119.99
1127,2024-08-16,23,August,Friday,116.16
1128,2024-08-17,0,August,Saturday,107.05
1129,2024-08-17,1,August,Saturday,90.86
1130,2024-08-17,2,August,Saturday,90.6
1131,2024-08-17,3,August,Saturday,81.87
1132,2024-08-17,4,August,Saturday,71.04
1133,2024-08-17,5,August,Saturday,71.39
1134,2024-08-17,6,August,Saturday,75.52
1135,2024-08-17,7,August,Saturday,73.6
1136,2024-08-17,8,August,Saturday,84.01
1137,2024-08-17,9,August,Saturday,71.74
1138,2024-08-17,10,August,Saturday,68.01
1139,2024-08-17,11,August,Saturday,52.66
1140,2024-08-17,12,August,Saturday,43.31
1141,2024-08-17,13,August,Saturday,37.37
1142,2024-08-17,14,August,Saturday,34.72
1143,2024-08-17,15,August,Saturday,37.57
1144,2024-08-17,16,August,Saturday,47.81
1145,2024-08-17,17,August,Saturday,69.24
1146,2024-08-17,18,August,Saturday,71.51
1147,2024-08-17,19,August,Saturday,87.41
1148,2024-08-17,20,August,Saturday,103.92
1149,2024-08-17,21,August,Saturday,114.07
1150,2024-08-17,22,August,Saturday,113.2
1151,2024-08-17,23,August,Saturday,105.02
1152,2024-08-18,0,August,Sunday,87.77
1153,2024-08-18,1,August,Sunday,78.23
1154,2024-08-18,2,August,Sunday,73.38
1155,2024-08-18,3,August,Sunday,65.67
1156,2024-08-18,4,August,Sunday,61.85
1157,2024-08-18,5,August,Sunday,58.22
1158,2024-08-18,6,August,Sunday,61.69
1159,2024-08-18,7,August,Sunday,57.88
1160,2024-08-18,8,August,Sunday,62.07
1161,2024-08-18,9,August,Sunday,40.71
1162,2024-08-18,10,August,Sunday,14.93
1163,2024-08-18,11,August,Sunday,14.14
1164,2024-08-18,12,August,Sunday,14.07
1165,2024-08-18,13,August,Sunday,4.57
1166,2024-08-18,14,August,Sunday,0.05
1167,2024-08-18,15,August,Sunday,0.0
1168,2024-08-18,16,August,Sunday,1.08
1169,2024-08-18,17,August,Sunday,10.99
1170,2024-08-18,18,August,Sunday,42.82
1171,2024-08-18,19,August,Sunday,75.83
1172,2024-08-18,20,August,Sunday,89.5
1173,2024-08-18,21,August,Sunday,110.34
1174,2024-08-18,22,August,Sunday,111.64
1175,2024-08-18,23,August,Sunday,99.69
1176,2024-08-19,0,August,Monday,91.7
1177,2024-08-19,1,August,Monday,76.6
1178,2024-08-19,2,August,Monday,72.51
1179,2024-08-19,3,August,Monday,75.92
1180,2024-08-19,4,August,Monday,75.65
1181,2024-08-19,5,August,Monday,79.97
1182,2024-08-19,6,August,Monday,72.4
1183,2024-08-19,7,August,Monday,104.76
1184,2024-08-19,8,August,Monday,116.92
1185,2024-08-19,9,August,Monday,112.58
1186,2024-08-19,10,August,Monday,82.35
1187,2024-08-19,11,August,Monday,74.28
1188,2024-08-19,12,August,Monday,70.0
1189,2024-08-19,13,August,Monday,69.0
1190,2024-08-19,14,August,Monday,65.89
1191,2024-08-19,15,August,Monday,66.32
1192,2024-08-19,16,August,Monday,70.0
1193,2024-08-19,17,August,Monday,79.44
1194,2024-08-19,18,August,Monday,103.0
1195,2024-08-19,19,August,Monday,116.26
1196,2024-08-19,20,August,Monday,127.48
1197,2024-08-19,21,August,Monday,116.74
1198,2024-08-19,22,August,Monday,100.75
1199,2024-08-19,23,August,Monday,86.15
1200,2024-08-20,0,August,Tuesday,77.03
1201,2024-08-20,1,August,Tuesday,62.04
1202,2024-08-20,2,August,Tuesday,50.85
1203,2024-08-20,3,August,Tuesday,31.04
